0.00023,0.00022,0.000231,0.000219,0.000317,0.000316
12.614864,12.764878,12.580847,12.462947,12.71479,13.349843
0.415325,0.416246,0.403451,0.406637,0.44881,0.42727
4.144235,4.145473,4.209919,4.165012,4.313869,4.550295
4.139889,4.247113,4.133054,4.098437,0.42906,0.411928
0.464212,4.22369,4.163236,4.07495,4.701322,0.455501
0.455325,0.458772,4.173575,4.173227,0.458039,0.446996
0.453916,0.423247,4.165754,4.11891,0.404781,0.445991
4.53635,0.469456,4.138228,0.472135,0.40235,0.465454
0.453433,4.16283,4.150087,4.089169,0.434792,0.456839
4.602664,4.493797,4.134273,0.483162,0.436518,4.090661
0.419337,0.456526,4.161265,0.487826,4.523958,0.491872
4.590241,0.457742,4.161016,4.427531,0.387327,4.52325
4.623597,4.492492,4.141281,4.430544,0.403491,0.458409
0.605253,0.604035,4.175428,4.562045,4.414783,4.484512
4.515193,4.696694,4.202103,0.52272,0.444102,0.615324
0.400839,0.43725,4.197274,4.437337,0.457596,4.09723
0.416272,0.421399,4.127194,0.455892,0.461283,4.201472
0.399515,0.452537,4.155825,0.411016,4.457936,4.109579
0.403161,4.525621,4.100178,4.571897,0.468585,4.184119
0.438181,0.46558,4.154877,0.461602,0.482594,0.451091
0.420623,0.387087,4.155584,0.407497,0.392477,0.455659
0.413662,0.406653,4.111678,0.388885,0.457749,0.414046
0.436432,0.371849,4.159961,0.600394,0.442866,0.414095
4.681289,4.606009,4.135564,0.490204,0.453819,4.55562
0.459665,4.53814,4.101516,0.479076,0.457645,0.428126
0.427868,0.5342479999999999,4.163703,0.383807,0.403566,0.459975
0.475458,0.650062,4.11299,0.448687,0.603011,0.4863
0.40773,0.428851,4.194956,0.396495,0.584079,0.45506
4.115793,4.150942,4.173276,4.033857,4.142214,3.930692
0.411916,0.427098,4.189116,0.442862,0.401092,0.389155
0.444645,0.45726,4.180841,0.41287,0.418916,0.387655
0.431293,0.433637,4.180237,0.541986,0.408342,0.421896
0.391714,0.505736,4.228724,0.558217,0.444242,0.396046
0.427501,0.448922,4.318737,4.613989,0.40211,0.39291
0.471801,0.435395,4.186839,0.440628,0.415178,0.425899
0.447952,0.618669,4.229703,0.418034,0.412695,0.407854
0.438905,0.413589,4.157611,0.398608,0.39698,0.410313
0.405846,0.43729,4.163977,0.416193,0.402273,0.430316
0.448438,0.43153,4.153411,0.432269,0.40625,0.457132
0.442309,0.49517,4.171447,0.416187,0.429351,0.405143
0.40841,0.413717,4.16475,0.448919,0.472109,0.410206
0.442423,0.416163,4.137568,4.735445,0.415059,0.417066
0.434175,0.435704,4.262256,0.41541,0.450036,0.437859
0.450699,0.443252,4.22287,0.427549,0.428428,0.410413
0.460652,0.520732,4.249679,0.463206,0.5044,0.42871
0.422514,0.448267,4.25772,0.424188,4.754079,0.500997
0.48803,4.789034,4.18321,0.512306,4.253847,0.486583
4.326429,4.996006,4.26449,0.44329,4.644629,0.400761
4.249261,0.449067,4.282456,4.741627,0.437878,4.507559
4.596607,0.398072,4.217006,4.836321,0.435346,0.5317809999999999
0.527942,0.41575,4.254105,0.547628,0.439372,0.433623
4.730172,5.039034,4.16683,0.527748,0.43357,0.39846
0.471914,0.425467,4.122663,0.457111,0.46646,0.416334
0.410993,0.422371,4.195513,0.490135,0.447354,0.459801
0.465804,0.394392,4.09433,0.409855,0.437935,4.759031
0.408745,4.858794,4.153245,0.405071,0.494885,4.343352
4.600511,4.770818,4.183124,4.706267,0.48751,4.268179
4.199259,4.48064,NaN,4.262907,4.182718,4.316527
4.257746,4.492262,NaN,4.256824,4.278197,4.325179
NaN,4.600888,NaN,4.228987,4.162454,NaN
NaN,4.479306,NaN,4.254359,4.232482,NaN
NaN,4.526074,0.000361,4.24064,4.254689,NaN
NaN,4.470247,12.624406,4.30879,4.328081,NaN
0.00024,4.638313,0.412213,4.206,4.355786,0.00023
12.75036,0.469596,0.388754,4.210082,4.321235,12.464981
0.418594,0.485795,0.421546,4.176274,0.444568,0.40071
0.399068,0.459975,0.41239,4.673619,0.423516,0.377638
0.400093,4.74886,0.408298,0.391059,0.438781,0.396423
0.410928,0.402716,0.406999,0.389803,0.433957,0.388596
0.41212,0.422125,0.418324,0.393761,0.407571,0.404001
0.39312,0.430029,0.413164,0.38842,0.427263,0.420854
0.415346,0.425486,0.41708,0.395062,0.40987,0.440757
0.409366,0.416004,4.124472,0.405877,0.489529,0.422573
0.490704,0.43253,4.089057,0.5186730000000001,0.433666,4.187316
4.298356,0.403464,4.026513,0.398711,0.436006,4.528825
0.410909,0.429441,4.051086,0.42121,0.410474,0.407284
0.410807,0.394912,4.163431,0.430417,0.425713,0.406818
0.43551,0.399195,4.5064,0.442479,0.414105,0.41156
0.424497,0.416978,4.426145,0.469503,0.458675,0.437959
0.453603,0.404995,0.497429,0.461164,0.433933,0.447147
0.417717,0.450574,0.458941,0.457883,0.438909,0.441966
0.452413,0.401828,0.447874,0.4479,0.430002,0.411839
0.40282,0.431843,0.422448,0.547987,0.419176,0.418338
0.41605,0.435764,0.414491,0.420683,0.400476,0.417368
0.448185,0.627427,0.441701,4.76201,0.447776,0.407426
0.397674,0.384651,0.399615,0.63319,0.416766,0.381592
0.43431,0.401393,0.390704,0.613909,0.412189,0.397581
0.41422,0.41532,0.419191,0.598708,4.627676,0.40804
0.425238,4.428586,0.410478,4.352104,4.187955,0.403874
0.401935,0.425135,0.415488,0.460609,0.396496,0.386991
0.405957,0.409617,4.13345,0.417307,0.392274,0.38754
0.422937,0.428005,0.426571,0.422909,0.402069,0.415267
4.103969,0.438393,0.43976,0.418725,0.433826,4.192362
0.402249,0.431973,0.420646,0.409836,0.409006,0.379018
0.393012,0.410534,0.449506,0.454241,0.430683,0.460431
0.450185,0.44626,0.435214,0.392769,0.449891,0.416996
0.469145,0.418444,0.469427,0.397554,0.504109,0.485275
4.652596,0.416541,4.628069,0.4107,0.432708,0.461012
0.512217,4.611136,4.58923,0.47496,0.408501,0.441074
0.433892,0.459755,4.711698,0.427525,0.438055,0.40534
0.438872,4.49679,0.463191,0.420052,4.466007,0.478962
0.416639,4.677413,4.654393,0.430995,0.425274,0.445896
0.425478,4.569819,0.424988,0.40982,0.433472,4.74804
0.472603,0.433949,0.444372,0.400763,0.476235,0.458512
0.430084,4.616176,0.435252,0.438756,0.501291,0.455373
0.498236,0.434396,0.507872,0.496442,0.44764,0.487717
0.426064,0.426665,0.46982,0.41129,0.536447,0.461064
0.419494,0.456259,0.426234,0.460282,0.43515,0.45036
0.436647,0.481267,0.422672,0.399698,0.561532,0.450672
0.427693,0.412556,0.446844,0.430028,0.479631,0.431396
0.436127,0.408714,0.397047,0.415637,0.464978,0.422982
0.41618,0.407394,0.417574,0.427203,0.475262,0.415707
0.417888,0.398543,0.40026,0.394893,0.423669,0.397323
0.418524,0.412284,0.424391,0.417198,0.43362,0.401434
0.417123,0.448818,0.401222,0.377075,0.441257,0.399994
0.378315,0.408368,0.41515,0.407383,0.442976,0.401539
0.413113,0.416908,0.404969,0.420418,0.415346,0.405903
0.440057,0.456463,0.413582,0.412324,0.465065,0.474676
