0.000202,0.00019,0.000188,0.000183,0.000184,0.00019,0.000227,0.000195,0.000193,0.000202,0.00022,0.000202,0.00018,0.000196,0.000182
24.351,22.516,23.364,24.26,23.515,22.656,23.989,24.094,24.929,24.596,23.771,25.443,24.473,23.354,24.238
0.26227,0.36813,0.34553,0.26027,0.26774,0.33152,0.37149,0.35287,0.27274,0.38852,0.36226,0.36409,0.38798,0.39833,0.25974
0.26401,0.35442,0.37189,0.26263,0.27087,0.33896,0.37718,0.3672,0.2633,0.27949,0.36821,0.39348,0.37931,0.35673,0.27067
0.36159,0.33606,0.37901,0.26298,0.35484,0.40344,0.40552,0.35229,0.26009,0.25311,0.36378,0.36963,0.28475,0.3627,0.27829
0.38869,0.37779,0.37014,0.2648,0.35874,0.36707,0.3943,0.3779,0.26826,0.26447,0.31717,0.38018,0.26037,0.26508,0.30835
0.41988,0.36855,0.36495,0.36218,0.37487,0.40104,0.33441,0.37922,0.26398,0.26957,0.24471,0.38891,0.25486,0.24312,0.38307
0.38461,0.37769,0.36325,0.38676,0.37235,0.38344,0.27072,0.39958,0.38657,0.26474,0.24401,0.30527,0.25806,0.25434,0.38221
0.38758,0.28503,0.34415,0.35134,0.38698,0.36626,0.27199,0.27344,0.38744,0.35795,0.25006,0.27277,0.27436,0.25647,0.3807
0.39446,0.2558,0.24728,0.36078,0.37985,0.26475,0.27541,0.25949,0.37664,0.38135,0.25976,0.27501,0.37002,0.28724,0.38945
0.28856,0.25269,0.26729,0.38097,0.30276,0.26868,0.27152,0.25424,0.40425,0.37231,0.24602,0.2604,0.36995,0.37837,0.38629
0.26319,0.2582,0.26535,0.38136,0.26324,0.27051,0.36894,0.26119,0.37795,0.38012,0.39437,0.25963,0.33283,0.37378,0.33815
0.26398,0.26583,0.26712,0.30662,0.28004,0.26354,0.39851,0.25477,0.34193,0.38251,0.38968,0.34619,0.35887,0.36525,0.2737
0.26639,0.35714,0.32932,0.26134,0.27072,0.28945,0.36171,0.36506,0.28129,0.38534,0.3767,0.35043,0.38297,0.39676,0.27948
0.26681,0.35827,0.35246,0.26915,0.26273,0.3625,0.3859,0.38157,0.26583,0.29582,0.37553,0.39356,0.39799,0.40058,0.27515
0.37883,0.37681,0.36239,0.26369,0.36768,0.36037,0.39586,0.38409,0.26419,0.25876,0.40002,0.36674,0.29219,0.36182,0.26273
0.39242,0.37739,0.38011,0.25883,0.38629,0.33771,0.407,0.34737,0.26597,0.25848,0.38175,0.38667,0.26152,0.26504,0.29708
0.37657,0.37588,0.41132,0.3592,0.38564,0.3778,0.29187,0.38508,0.26117,0.25671,0.26519,0.36655,0.26679,0.26055,0.38156
0.38546,0.36314,0.36838,0.36515,0.34944,0.36954,0.26245,0.3585,0.36608,0.26429,0.24359,0.36074,0.2474,0.26419,0.389
0.39435,0.30533,0.37102,0.37926,0.391,0.39839,0.24405,0.29837,0.37231,0.35775,0.2653,0.27946,0.26786,0.25638,0.38676
0.38333,0.23634,0.26101,0.36759,0.37421,0.30223,0.25639,0.25403,0.33771,0.37151,0.26312,0.27011,0.36003,0.25884,0.40402
0.2319,0.2417,0.26851,0.40373,0.30196,0.25915,0.2673,0.25088,0.38367,0.35002,0.25853,0.26366,0.3579,0.35698,0.37483
0.25082,0.22707,0.24587,0.37119,0.27388,0.27059,0.36958,0.25574,0.37486,0.38964,0.3718,0.2694,0.37407,0.37382,0.33721
0.24307,0.23202,0.23631,0.32,0.26243,0.26499,0.38321,0.2572,0.40241,0.39669,0.36901,0.34735,0.37475,0.38544,0.26763
0.24197,0.35412,0.24918,0.25427,0.27478,0.26891,0.35535,0.25943,0.29316,0.37305,0.38865,0.38219,0.37916,0.3721,0.26505
0.23796,0.36346,0.33261,0.27243,0.27522,0.3369,0.37627,0.35296,0.25551,0.34664,0.3754,0.38491,0.38229,0.39054,0.26125
0.35607,0.38012,0.35184,0.26301,0.37196,0.36673,0.39271,0.37628,0.24816,0.25842,0.37375,0.34011,0.30882,0.37695,0.25923
0.36702,0.36901,0.35693,0.26229,0.39083,0.39014,0.40015,0.34098,0.24273,0.2703,0.37581,0.38504,0.26123,0.29772,0.36044
0.32799,0.39266,0.35341,0.34998,0.36252,0.33173,0.29917,0.40177,0.29899,0.27805,0.32313,0.38055,0.26178,0.26396,0.36741
0.37724,0.36649,0.38874,0.37484,0.39028,0.36467,0.26953,0.38781,0.37917,0.27587,0.26513,0.31062,0.26982,0.25628,0.38299
0.38188,0.34462,0.39652,0.38599,0.41167,0.35561,0.27552,0.39045,0.39576,0.36221,0.26203,0.27494,0.26266,0.27015,0.36793
0.41164,0.26105,0.29954,0.35922,0.37726,0.3159,0.26905,0.31267,0.38417,0.35578,0.25919,0.26831,0.35858,0.25986,0.39597
1.0069,0.94178,0.96253,1.3944,0.98058,0.99733,1.5989,0.99159,1.4574,1.6813,1.5556,1.2641,1.7189,1.5626,1.2128
0.23229,0.32389,0.24063,0.23059,0.23792,0.23682,0.39322,0.32736,0.26948,0.28702,0.39117,0.39461,0.3962,0.36609,0.23734
0.36253,0.36261,0.34096,0.24381,0.35694,0.35496,0.37579,0.38001,0.25848,0.27395,0.3653,0.34905,0.27209,0.37194,0.2648
0.35696,0.37895,0.36707,0.26887,0.3846,0.39163,0.30729,0.36313,0.265,0.26223,0.34409,0.38022,0.26624,0.30486,0.30836
0.37979,0.33763,0.32945,0.32419,0.35501,0.41024,0.26463,0.36248,0.35833,0.25157,0.26157,0.38423,0.27688,0.26458,0.38912
0.36354,0.38784,0.37523,0.38068,0.35696,0.33916,0.25894,0.36624,0.37628,0.26641,0.23304,0.30275,0.27327,0.26607,0.37286
0.38338,0.36637,0.37215,0.37985,0.40299,0.39277,0.26172,0.36507,0.38066,0.35057,0.22428,0.26033,0.25917,0.25578,0.3743
0.36016,0.29184,0.37623,0.3747,0.37483,0.35429,0.27096,0.38448,0.3719,0.3641,0.2223,0.25414,0.37159,0.25723,0.39889
0.33755,0.25023,0.30035,0.4076,0.30039,0.30189,0.36754,0.25759,0.37822,0.3499,0.26071,0.26824,0.37197,0.35352,0.38434
0.24058,0.26063,0.2652,0.36526,0.25794,0.24555,0.3751,0.25624,0.35963,0.35583,0.34481,0.27121,0.34575,0.37116,0.33157
