55.634,55.501,55.481,0,0,0,0,0,0,0,0,0,0,0,0
6.7687,6.1301,6.303,0,0,0,0,0,0,0,0,0,0,0,0
1.8136,1.5605,1.4925,0,0,0,0,0,0,0,0,0,0,0,0
1.7255,1.4064,1.3877,0,0,0,0,0,0,0,0,0,0,0,0
1.6713,1.5198,1.3624,0,0,0,0,0,0,0,0,0,0,0,0
1.6748,1.5306,1.3117,0,0,0,0,0,0,0,0,0,0,0,0
5.6585,5.3577,5.018,0,0,0,0,0,0,0,0,0,0,0,0
1.785,1.6832,1.4661,0,0,0,0,0,0,0,0,0,0,0,0
1.6141,1.5028,1.4524,0,0,0,0,0,0,0,0,0,0,0,0
1.6817,1.5925,1.5392,0,0,0,0,0,0,0,0,0,0,0,0
1.6398,1.5095,1.4538,0,0,0,0,0,0,0,0,0,0,0,0
1.7086,1.646,1.4986,0,0,0,0,0,0,0,0,0,0,0,0
5.2483,4.8367,4.6982,0,0,0,0,0,0,0,0,0,0,0,0
1.708,1.4872,1.4414,0,0,0,0,0,0,0,0,0,0,0,0
1.7596,1.4932,1.4248,0,0,0,0,0,0,0,0,0,0,0,0
1.7993,1.559,1.5204,0,0,0,0,0,0,0,0,0,0,0,0
1.6509,1.4582,1.6132,0,0,0,0,0,0,0,0,0,0,0,0
1.9856,1.529,1.4472,0,0,0,0,0,0,0,0,0,0,0,0
5.3074,4.7082,4.8161,0,0,0,0,0,0,0,0,0,0,0,0
1.6789,1.5145,1.5776,0,0,0,0,0,0,0,0,0,0,0,0
1.6355,1.5094,1.6378,0,0,0,0,0,0,0,0,0,0,0,0
1.7013,1.4602,1.7553,0,0,0,0,0,0,0,0,0,0,0,0
1.6437,1.4511,1.6153,0,0,0,0,0,0,0,0,0,0,0,0
1.5949,1.4728,1.648,0,0,0,0,0,0,0,0,0,0,0,0
4.6662,4.6591,4.6137,0,0,0,0,0,0,0,0,0,0,0,0
1.6599,1.6342,1.6486,0,0,0,0,0,0,0,0,0,0,0,0
1.6889,1.6208,1.6015,0,0,0,0,0,0,0,0,0,0,0,0
1.5947,1.5993,1.5846,0,0,0,0,0,0,0,0,0,0,0,0
1.6058,1.5257,1.6733,0,0,0,0,0,0,0,0,0,0,0,0
1.5366,1.6641,1.553,0,0,0,0,0,0,0,0,0,0,0,0
4.658,4.7427,4.7528,0,0,0,0,0,0,0,0,0,0,0,0
1.6071,1.5325,1.6833,0,0,0,0,0,0,0,0,0,0,0,0
1.7638,1.4639,1.6637,0,0,0,0,0,0,0,0,0,0,0,0
1.7853,1.5596,1.5863,0,0,0,0,0,0,0,0,0,0,0,0
1.7338,1.6129,1.6286,0,0,0,0,0,0,0,0,0,0,0,0
1.8986,1.5536,1.7145,0,0,0,0,0,0,0,0,0,0,0,0
5.1373,4.7178,5.1192,0,0,0,0,0,0,0,0,0,0,0,0
1.6152,1.5535,1.7297,0,0,0,0,0,0,0,0,0,0,0,0
1.6639,1.5725,1.647,0,0,0,0,0,0,0,0,0,0,0,0
1.5262,1.5713,1.6264,0,0,0,0,0,0,0,0,0,0,0,0
1.5504,1.5837,1.6086,0,0,0,0,0,0,0,0,0,0,0,0
1.6025,1.6485,1.5777,0,0,0,0,0,0,0,0,0,0,0,0
4.6694,4.8819,4.7059,0,0,0,0,0,0,0,0,0,0,0,0
1.8361,1.6406,1.6225,0,0,0,0,0,0,0,0,0,0,0,0
1.6765,1.6447,1.5669,0,0,0,0,0,0,0,0,0,0,0,0
1.7232,1.6528,1.666,0,0,0,0,0,0,0,0,0,0,0,0
1.7043,1.5727,1.5834,0,0,0,0,0,0,0,0,0,0,0,0
1.6612,1.6473,1.5549,0,0,0,0,0,0,0,0,0,0,0,0
4.8992,4.4648,4.801,0,0,0,0,0,0,0,0,0,0,0,0
1.7038,1.6772,1.667,0,0,0,0,0,0,0,0,0,0,0,0
1.7775,1.6742,1.667,0,0,0,0,0,0,0,0,0,0,0,0
1.667,1.5993,1.6503,0,0,0,0,0,0,0,0,0,0,0,0
1.6074,1.6132,1.7455,0,0,0,0,0,0,0,0,0,0,0,0
1.7288,1.5943,1.6924,0,0,0,0,0,0,0,0,0,0,0,0
4.5609,4.6092,4.8502,0,0,0,0,0,0,0,0,0,0,0,0
1.6478,1.6584,1.792,0,0,0,0,0,0,0,0,0,0,0,0
1.8019,1.6435,1.6007,0,0,0,0,0,0,0,0,0,0,0,0
1.6948,1.6456,1.7272,0,0,0,0,0,0,0,0,0,0,0,0
1.6867,1.6168,1.5249,0,0,0,0,0,0,0,0,0,0,0,0
1.8088,1.6891,1.6467,0,0,0,0,0,0,0,0,0,0,0,0
4.7442,4.7177,4.7675,0,0,0,0,0,0,0,0,0,0,0,0
1.6508,1.6609,1.7531,0,0,0,0,0,0,0,0,0,0,0,0
1.6338,1.6609,1.7553,0,0,0,0,0,0,0,0,0,0,0,0
1.6758,1.6696,1.7119,0,0,0,0,0,0,0,0,0,0,0,0
1.6751,1.5609,1.7723,0,0,0,0,0,0,0,0,0,0,0,0
1.6251,1.651,1.7017,0,0,0,0,0,0,0,0,0,0,0,0
4.7659,4.6002,4.9929,0,0,0,0,0,0,0,0,0,0,0,0
1.5618,1.6362,1.8766,0,0,0,0,0,0,0,0,0,0,0,0
1.705,1.6576,1.8238,0,0,0,0,0,0,0,0,0,0,0,0
1.8376,1.5982,1.8921,0,0,0,0,0,0,0,0,0,0,0,0
1.6318,1.7008,1.7332,0,0,0,0,0,0,0,0,0,0,0,0
1.6031,1.657,1.8344,0,0,0,0,0,0,0,0,0,0,0,0
4.9557,4.65,5.2939,0,0,0,0,0,0,0,0,0,0,0,0
1.5939,1.7377,1.8492,0,0,0,0,0,0,0,0,0,0,0,0
1.6055,1.6504,1.662,0,0,0,0,0,0,0,0,0,0,0,0
1.5973,1.5846,1.7784,0,0,0,0,0,0,0,0,0,0,0,0
1.5667,1.69,1.7992,0,0,0,0,0,0,0,0,0,0,0,0
1.6822,1.5528,1.8337,0,0,0,0,0,0,0,0,0,0,0,0
4.5577,4.481,5.1325,0,0,0,0,0,0,0,0,0,0,0,0
1.7372,1.6159,1.7634,0,0,0,0,0,0,0,0,0,0,0,0
1.5824,1.5606,1.7154,0,0,0,0,0,0,0,0,0,0,0,0
1.5482,1.6143,1.6991,0,0,0,0,0,0,0,0,0,0,0,0
1.6203,1.5902,1.8273,0,0,0,0,0,0,0,0,0,0,0,0
1.5483,1.6155,1.7842,0,0,0,0,0,0,0,0,0,0,0,0
4.7291,4.5644,5.0161,0,0,0,0,0,0,0,0,0,0,0,0
1.8551,1.5151,1.6452,0,0,0,0,0,0,0,0,0,0,0,0
1.5292,1.5908,1.7794,0,0,0,0,0,0,0,0,0,0,0,0
1.7491,1.6677,1.7307,0,0,0,0,0,0,0,0,0,0,0,0
1.6446,1.5399,1.7254,0,0,0,0,0,0,0,0,0,0,0,0
1.6311,1.7378,1.7534,0,0,0,0,0,0,0,0,0,0,0,0
4.8626,4.7979,4.8591,0,0,0,0,0,0,0,0,0,0,0,0
1.6304,1.6894,1.7125,0,0,0,0,0,0,0,0,0,0,0,0
1.6315,1.6475,1.7413,0,0,0,0,0,0,0,0,0,0,0,0
1.6725,1.6594,1.7877,0,0,0,0,0,0,0,0,0,0,0,0
1.7751,1.5845,1.8123,0,0,0,0,0,0,0,0,0,0,0,0
1.6483,1.6095,1.6776,0,0,0,0,0,0,0,0,0,0,0,0
4.7381,4.6749,5.0566,0,0,0,0,0,0,0,0,0,0,0,0
1.6606,1.6949,1.7103,0,0,0,0,0,0,0,0,0,0,0,0
1.6455,1.7357,1.7438,0,0,0,0,0,0,0,0,0,0,0,0
1.7482,1.5725,1.7248,0,0,0,0,0,0,0,0,0,0,0,0
1.683,1.6823,1.6766,0,0,0,0,0,0,0,0,0,0,0,0
1.6137,1.6175,1.6872,0,0,0,0,0,0,0,0,0,0,0,0
4.5859,4.4704,5.055,0,0,0,0,0,0,0,0,0,0,0,0
1.5631,1.7404,1.6158,0,0,0,0,0,0,0,0,0,0,0,0
1.6509,1.7125,1.6903,0,0,0,0,0,0,0,0,0,0,0,0
1.6575,1.6227,1.651,0,0,0,0,0,0,0,0,0,0,0,0
1.6757,1.7669,1.7342,0,0,0,0,0,0,0,0,0,0,0,0
1.5956,1.7145,1.6097,0,0,0,0,0,0,0,0,0,0,0,0
4.3961,4.8427,4.7416,0,0,0,0,0,0,0,0,0,0,0,0
1.5946,1.7223,1.607,0,0,0,0,0,0,0,0,0,0,0,0
1.5913,1.7181,1.5412,0,0,0,0,0,0,0,0,0,0,0,0
1.5377,1.7143,1.6612,0,0,0,0,0,0,0,0,0,0,0,0
1.5311,1.6162,1.5362,0,0,0,0,0,0,0,0,0,0,0,0
1.6505,1.6953,1.6969,0,0,0,0,0,0,0,0,0,0,0,0
4.8142,4.9745,4.6981,0,0,0,0,0,0,0,0,0,0,0,0
1.5239,1.76,1.6766,0,0,0,0,0,0,0,0,0,0,0,0
1.5156,1.7333,1.7433,0,0,0,0,0,0,0,0,0,0,0,0
1.6714,1.7771,1.8414,0,0,0,0,0,0,0,0,0,0,0,0
1.6057,1.6653,1.7675,0,0,0,0,0,0,0,0,0,0,0,0
1.6044,1.7756,1.5282,0,0,0,0,0,0,0,0,0,0,0,0
4.6469,4.8755,4.7243,0,0,0,0,0,0,0,0,0,0,0,0
1.6889,1.7561,1.6918,0,0,0,0,0,0,0,0,0,0,0,0
1.6812,1.7273,1.7393,0,0,0,0,0,0,0,0,0,0,0,0
1.6356,1.659,1.8143,0,0,0,0,0,0,0,0,0,0,0,0
1.6412,1.7017,1.6975,0,0,0,0,0,0,0,0,0,0,0,0
1.5369,1.7635,1.6867,0,0,0,0,0,0,0,0,0,0,0,0
4.6496,4.9017,4.881,0,0,0,0,0,0,0,0,0,0,0,0
1.5797,1.6905,1.6816,0,0,0,0,0,0,0,0,0,0,0,0
1.5897,1.6491,1.6065,0,0,0,0,0,0,0,0,0,0,0,0
1.7331,1.6547,1.5524,0,0,0,0,0,0,0,0,0,0,0,0
1.6461,1.7567,1.6687,0,0,0,0,0,0,0,0,0,0,0,0
1.7178,1.7359,1.7928,0,0,0,0,0,0,0,0,0,0,0,0
4.7735,4.8782,4.8265,0,0,0,0,0,0,0,0,0,0,0,0
1.7239,1.6909,1.7528,0,0,0,0,0,0,0,0,0,0,0,0
1.5828,1.6561,1.6752,0,0,0,0,0,0,0,0,0,0,0,0
1.6103,1.8757,1.7201,0,0,0,0,0,0,0,0,0,0,0,0
1.5732,1.7268,1.7938,0,0,0,0,0,0,0,0,0,0,0,0
1.6373,1.6625,1.6864,0,0,0,0,0,0,0,0,0,0,0,0
4.581,4.8383,4.8966,0,0,0,0,0,0,0,0,0,0,0,0
1.6145,1.6979,1.7764,0,0,0,0,0,0,0,0,0,0,0,0
1.7874,1.7773,1.7229,0,0,0,0,0,0,0,0,0,0,0,0
1.6359,1.7343,1.7758,0,0,0,0,0,0,0,0,0,0,0,0
1.6298,1.8355,1.7508,0,0,0,0,0,0,0,0,0,0,0,0
1.8211,1.802,1.6897,0,0,0,0,0,0,0,0,0,0,0,0
4.787,4.9633,4.9383,0,0,0,0,0,0,0,0,0,0,0,0
1.7175,1.8401,1.8869,0,0,0,0,0,0,0,0,0,0,0,0
1.645,1.7645,1.623,0,0,0,0,0,0,0,0,0,0,0,0
1.6294,1.8163,1.6497,0,0,0,0,0,0,0,0,0,0,0,0
1.5086,1.6747,1.73,0,0,0,0,0,0,0,0,0,0,0,0
1.6429,1.7437,1.6992,0,0,0,0,0,0,0,0,0,0,0,0
4.7598,5.3375,4.8066,0,0,0,0,0,0,0,0,0,0,0,0
1.7185,2.0001,1.7976,0,0,0,0,0,0,0,0,0,0,0,0
1.6246,1.7945,1.6935,0,0,0,0,0,0,0,0,0,0,0,0
1.7406,1.9026,1.7199,0,0,0,0,0,0,0,0,0,0,0,0
1.769,1.8328,1.5801,0,0,0,0,0,0,0,0,0,0,0,0
1.597,1.8218,1.5306,0,0,0,0,0,0,0,0,0,0,0,0
4.827,4.9943,4.7848,0,0,0,0,0,0,0,0,0,0,0,0
1.8319,1.8815,1.5713,0,0,0,0,0,0,0,0,0,0,0,0
1.639,1.7897,1.7123,0,0,0,0,0,0,0,0,0,0,0,0
1.727,1.6479,1.5144,0,0,0,0,0,0,0,0,0,0,0,0
1.7846,1.825,1.7456,0,0,0,0,0,0,0,0,0,0,0,0
1.7076,1.6267,1.7173,0,0,0,0,0,0,0,0,0,0,0,0
4.9476,4.7449,4.6177,0,0,0,0,0,0,0,0,0,0,0,0
1.7752,1.8221,1.5005,0,0,0,0,0,0,0,0,0,0,0,0
1.7801,1.756,1.5458,0,0,0,0,0,0,0,0,0,0,0,0
1.6615,1.6518,1.5364,0,0,0,0,0,0,0,0,0,0,0,0
1.7853,1.8365,1.6015,0,0,0,0,0,0,0,0,0,0,0,0
1.6747,1.699,1.5591,0,0,0,0,0,0,0,0,0,0,0,0
5.0713,4.7847,4.5899,0,0,0,0,0,0,0,0,0,0,0,0
1.82,1.6941,1.6126,0,0,0,0,0,0,0,0,0,0,0,0
1.7698,1.649,1.6246,0,0,0,0,0,0,0,0,0,0,0,0
1.8097,1.6001,1.6192,0,0,0,0,0,0,0,0,0,0,0,0
1.7672,1.7659,1.803,0,0,0,0,0,0,0,0,0,0,0,0
1.7303,1.7569,1.756,0,0,0,0,0,0,0,0,0,0,0,0
5.0254,4.9447,5.171,0,0,0,0,0,0,0,0,0,0,0,0
1.7439,1.7645,1.7317,0,0,0,0,0,0,0,0,0,0,0,0
1.7566,1.7229,1.6466,0,0,0,0,0,0,0,0,0,0,0,0
1.7684,1.742,1.6252,0,0,0,0,0,0,0,0,0,0,0,0
1.6844,1.6994,1.5999,0,0,0,0,0,0,0,0,0,0,0,0
1.716,1.7259,1.6445,0,0,0,0,0,0,0,0,0,0,0,0
5.0055,5.0036,5.0873,0,0,0,0,0,0,0,0,0,0,0,0
1.6584,1.5697,1.5366,0,0,0,0,0,0,0,0,0,0,0,0
1.6783,1.7519,1.5603,0,0,0,0,0,0,0,0,0,0,0,0
1.57,1.6408,1.6208,0,0,0,0,0,0,0,0,0,0,0,0
1.5042,1.5786,1.5442,0,0,0,0,0,0,0,0,0,0,0,0
1.7045,1.6247,1.6144,0,0,0,0,0,0,0,0,0,0,0,0
4.6934,4.9039,4.7521,0,0,0,0,0,0,0,0,0,0,0,0
1.7624,1.6524,1.703,0,0,0,0,0,0,0,0,0,0,0,0
1.8998,1.7738,1.7363,0,0,0,0,0,0,0,0,0,0,0,0
1.7629,1.7254,1.7736,0,0,0,0,0,0,0,0,0,0,0,0
1.8565,1.6312,1.6847,0,0,0,0,0,0,0,0,0,0,0,0
1.7,1.7349,1.6352,0,0,0,0,0,0,0,0,0,0,0,0
4.6942,4.9845,4.6369,0,0,0,0,0,0,0,0,0,0,0,0
1.6293,1.7043,1.6186,0,0,0,0,0,0,0,0,0,0,0,0
1.7497,1.8065,1.644,0,0,0,0,0,0,0,0,0,0,0,0
1.5289,1.6722,1.6046,0,0,0,0,0,0,0,0,0,0,0,0
1.5958,1.7435,1.5521,0,0,0,0,0,0,0,0,0,0,0,0
1.5672,1.7044,1.6567,0,0,0,0,0,0,0,0,0,0,0,0
4.9065,5.1312,4.507,0,0,0,0,0,0,0,0,0,0,0,0
1.6486,1.7908,1.6011,0,0,0,0,0,0,0,0,0,0,0,0
1.6987,1.7157,1.6025,0,0,0,0,0,0,0,0,0,0,0,0
1.7706,1.6981,1.5125,0,0,0,0,0,0,0,0,0,0,0,0
1.5655,1.7064,1.5307,0,0,0,0,0,0,0,0,0,0,0,0
1.8023,1.8274,1.5581,0,0,0,0,0,0,0,0,0,0,0,0
4.5987,5.0226,4.5158,0,0,0,0,0,0,0,0,0,0,0,0
1.5294,1.5859,1.5789,0,0,0,0,0,0,0,0,0,0,0,0
1.5049,1.5773,1.6401,0,0,0,0,0,0,0,0,0,0,0,0
1.5385,1.5229,1.586,0,0,0,0,0,0,0,0,0,0,0,0
1.6199,1.5972,1.7364,0,0,0,0,0,0,0,0,0,0,0,0
1.8065,1.5459,1.6648,0,0,0,0,0,0,0,0,0,0,0,0
