140.15,143.86,94.935
3.0751,2.7801,2.5315
2.1528,1.9993,1.7958
2.0569,1.9372,1.5945
1.9686,1.9529,1.6577
2.0248,1.7159,1.6534
2.4587,2.5005,2.0317
1.9027,1.9067,1.532
2.0179,2.0413,1.7453
1.9982,1.9069,1.5991
2.144,2.1317,1.7802
2.1428,1.9725,1.6446
2.3769,2.4103,1.8747
1.9621,1.9941,1.6589
1.9741,1.964,1.62
2.0128,2.0534,1.5558
1.979,2.1354,1.7282
2.0461,2.0972,1.5302
2.1199,2.5507,1.9091
2.0326,1.9324,1.6268
1.9031,1.9166,1.5896
1.9959,2.0381,1.613
2.0586,1.9484,1.5449
1.9869,2.0726,1.508
2.4079,2.3295,1.8917
1.9909,1.9379,1.6157
2.0621,2.1049,1.7814
1.9912,2.068,1.459
1.9383,1.9196,1.4308
2.0319,2.0389,1.6969
2.3996,2.3017,1.883
2.0646,2.0567,1.647
1.9702,1.9673,1.6386
1.9547,1.9095,1.5727
2.0825,2.0248,1.5696
1.9156,1.9478,1.6088
2.414,2.1877,1.8274
2.0008,1.9417,1.618
2.0136,1.894,1.6141
2.0102,1.9582,1.8166
2.0008,1.9435,1.7415
2.0364,2.0473,1.5771
2.2916,2.2616,1.8224
1.9141,1.9363,1.6252
1.9839,2.0326,1.5552
1.9416,2.0249,1.5413
1.9505,1.9872,1.5593
2.1822,1.9592,1.2383
1.8246,2.3397,1.7799
1.5711,2.0313,1.4893
1.7119,1.8442,1.6793
1.7181,2.0801,1.639
1.5533,1.9465,1.6798
1.6279,1.8908,1.5454
1.7089,2.141,1.7032
1.4526,2.044,1.6104
1.6735,2.1791,1.6379
1.6378,2.1044,1.537
1.7037,2.013,1.6843
1.709,1.9249,1.5631
1.8567,2.2925,1.7765
1.5045,1.871,1.6453
1.506,1.8617,1.6093
1.6054,1.9957,1.657
1.485,2.0673,1.6398
1.5734,1.9396,1.4999
1.8845,2.2233,1.8072
1.5004,1.9592,1.604
1.5283,1.9051,1.6324
1.5151,1.5694,1.565
1.6197,1.4909,1.6464
1.4313,1.6949,1.5
1.9106,1.7363,1.8089
1.5177,1.7527,1.52
1.5946,1.6656,1.5888
1.5866,1.6812,1.5513
1.6139,1.624,1.6024
1.7004,1.7298,1.6616
1.6999,1.965,1.3784
1.578,1.6839,1.2244
1.5131,1.5866,1.2502
1.4444,1.6713,1.1882
1.5726,1.668,1.1997
1.6247,1.7943,1.1988
1.7688,1.9505,1.2628
1.648,1.7627,1.1119
1.6001,1.8482,1.1794
1.6758,1.9248,1.2331
1.6353,1.9307,1.1889
1.6133,1.9571,1.1578
1.7,2.3522,1.3952
1.5482,2.0349,1.2671
1.6191,1.8888,1.173
1.5427,1.8752,1.175
1.5637,1.9863,1.1491
1.6205,1.8011,1.1094
1.7613,2.0772,1.4318
1.6282,1.8269,1.1754
1.6531,1.7123,1.2016
1.5115,1.8357,1.208
1.6194,1.7581,1.2213
1.573,1.885,1.2571
1.7487,2.13,1.3037
1.5435,1.9943,1.0589
1.5949,1.9692,1.1097
1.5448,2.127,1.2475
1.5708,2.161,1.2852
1.5356,2.275,1.2413
1.6426,2.336,1.3145
1.5999,1.9294,1.0806
1.6405,2.0657,1.1003
1.5277,2.1461,1.1761
1.5181,2.1591,1.2069
1.5877,2.1555,1.2411
1.761,2.2427,1.2868
1.4983,2.1471,1.2256
1.6098,2.0831,1.1714
1.6048,2.2402,1.1462
1.4818,2.0494,1.0956
1.6567,2.2082,1.2142
1.8545,2.2663,1.4019
1.585,2.1553,1.3281
1.584,2.1298,1.3297
1.5714,2.1464,1.2915
1.6029,2.1112,1.3759
1.7383,2.1209,1.2568
1.7713,2.6839,1.4609
1.4393,2.4735,1.1795
1.4639,2.007,1.0671
1.6077,1.8628,1.1596
1.5815,1.8558,1.1277
1.5706,2.0238,1.3242
1.7924,2.342,1.3135
1.542,2.1122,1.2212
1.9476,2.1578,1.1222
1.6111,1.9302,1.1489
1.6207,1.8813,1.1954
1.5848,2.0981,1.1974
1.722,2.3534,1.313
1.5461,2.0491,1.2613
1.5978,1.9828,1.1717
1.4736,2.0869,1.2062
1.632,2.1357,1.1172
1.644,2.1705,1.1041
1.776,2.3,1.35
1.5137,1.8961,1.1044
1.4446,2.0297,1.2437
1.5579,2.2282,1.2181
