10.586,10.555,10.412
0.44629,0.44231,0.42701
0.31569,0.31464,0.30081
0.2506,0.25276,0.23809
0.13959,0.13174,0.13347
0.1387,0.13121,0.13149
0.13342,0.13186,0.13266
0.23737,0.23693,0.23402
0.13092,0.12941,0.13259
0.13084,0.12918,0.13098
0.12976,0.12926,0.13201
0.23405,0.23485,0.23484
0.13064,0.12921,0.13231
0.13067,0.13021,0.13181
0.13154,0.13077,0.13241
0.23581,0.23678,0.23586
0.13111,0.12884,0.13189
0.1321,0.13039,0.131
0.13041,0.12939,0.13197
0.23484,0.23508,0.23352
0.12984,0.12893,0.1318
0.13079,0.12932,0.13104
0.13053,0.12893,0.13178
0.23474,0.23458,0.23385
0.13012,0.12925,0.13197
0.13372,0.13424,0.1344
0.12857,0.12985,0.13181
0.23398,0.23486,0.23519
0.12825,0.12822,0.13083
0.12856,0.12842,0.13044
0.12949,0.12792,0.13148
0.23288,0.23362,0.23458
0.12917,0.13004,0.13189
0.13214,0.13318,0.13432
0.12893,0.13042,0.13177
0.2332,0.23472,0.23385
0.12841,0.13009,0.13179
0.12766,0.13016,0.13025
0.12819,0.13,0.13136
0.23226,0.23304,0.23291
0.129,0.12855,0.13248
0.12793,0.12837,0.13052
0.12875,0.12966,0.13174
0.23381,0.23544,0.23443
0.12902,0.13004,0.13248
0.12867,0.13128,0.1317
0.12898,0.12928,0.13285
0.2319,0.23499,0.23473
0.13055,0.12882,0.13247
0.12823,0.12858,0.13148
0.18272,0.18258,0.18645
0.2389,0.23897,0.23727
0.13081,0.13085,0.13307
0.13009,0.13105,0.13251
0.13011,0.13173,0.13153
0.23607,0.23629,0.23538
0.12924,0.13134,0.13035
0.13098,0.13116,0.13243
0.13585,0.13524,0.1358
0.23482,0.23731,0.23594
0.13013,0.1316,0.13199
0.13022,0.13077,0.13293
0.13005,0.13082,0.13107
0.23593,0.23695,0.23585
0.12962,0.13003,0.13206
0.13024,0.13208,0.13287
0.12885,0.12976,0.131
0.23386,0.23655,0.23514
0.12916,0.13062,0.13155
0.12955,0.13161,0.13178
0.12954,0.12964,0.13079
0.23461,0.23586,0.23514
0.12955,0.13139,0.13155
0.13144,0.13209,0.13199
0.12961,0.12991,0.13262
0.23453,0.23545,0.23547
0.1299,0.13024,0.13134
0.13085,0.13086,0.13317
0.13084,0.13057,0.13163
0.23447,0.23495,0.23529
0.12956,0.12976,0.13177
0.1307,0.13051,0.13204
0.12961,0.12959,0.13161
0.23454,0.23542,0.23725
0.12977,0.12943,0.13187
0.12992,0.13022,0.13293
0.12967,0.12981,0.13205
0.23406,0.2349,0.2358
0.12895,0.129,0.13266
0.13024,0.13023,0.13232
0.12916,0.12917,0.13202
0.23364,0.23461,0.23483
0.12909,0.12908,0.13135
0.12909,0.12976,0.13186
0.12935,0.12865,0.13098
0.23312,0.23441,0.23447
0.12904,0.12879,0.13031
0.12859,0.12937,0.13101
0.12781,0.12771,0.1295
0.23223,0.23403,0.23481
0.12781,0.12824,0.1309
0.12871,0.12907,0.13251
0.12853,0.12807,0.13195
0.23285,0.23503,0.23564
0.12986,0.12894,0.13078
0.13226,0.1325,0.13447
0.12897,0.12874,0.13081
0.2329,0.2343,0.23471
0.12784,0.12833,0.1306
0.12984,0.12898,0.13104
0.1285,0.12789,0.13059
0.23287,0.23377,0.23423
0.12857,0.12987,0.13084
0.12901,0.13056,0.13124
0.1277,0.12847,0.13066
0.23204,0.23345,0.23371
0.13046,0.12947,0.13016
0.13184,0.12914,0.13164
0.13018,0.12771,0.13034
0.23525,0.23326,0.23427
0.12965,0.12927,0.13022
0.13057,0.12863,0.1311
0.13025,0.12807,0.1311
0.23449,0.23527,0.23594
0.13025,0.12961,0.13134
0.13196,0.1291,0.13171
0.13062,0.12858,0.13055
0.23742,0.23553,0.23624
0.13015,0.12843,0.1309
0.13024,0.12967,0.13159
0.13039,0.12915,0.13112
0.23379,0.23236,0.23396
0.13074,0.12839,0.13074
0.13135,0.12958,0.13222
0.13052,0.12788,0.13083
0.23586,0.23374,0.23386
0.12962,0.12782,0.1306
0.13075,0.12894,0.13083
0.12917,0.12772,0.13023
0.23427,0.23315,0.23392
0.12931,0.12745,0.12974
0.12966,0.1281,0.13081
0.12946,0.12686,0.12988
0.23516,0.23255,0.23324
0.12952,0.1282,0.13047
0.13072,0.1287,0.13113
0.13004,0.12815,0.13096
0.23542,0.23374,0.23451
0.13024,0.12803,0.13049
0.13109,0.12916,0.13142
0.13025,0.12812,0.13048
0.23463,0.23337,0.23372
0.12991,0.12907,0.13017
0.13071,0.12991,0.13105
0.12983,0.12813,0.13056
0.23565,0.23484,0.23513
0.13044,0.12967,0.13134
0.13151,0.12926,0.13203
0.1314,0.12839,0.13148
0.2355,0.23376,0.23558
0.13032,0.12825,0.13231
0.1309,0.1292,0.13238
0.13041,0.12833,0.13171
0.23653,0.23553,0.23582
0.13226,0.12961,0.1329
0.12997,0.12843,0.13122
0.13043,0.12806,0.13037
0.23316,0.23294,0.2337
0.12737,0.12792,0.12956
0.1304,0.12882,0.13141
0.12735,0.1274,0.1297
0.2354,0.23308,0.23433
0.12804,0.12858,0.13025
0.13184,0.12965,0.13244
0.12815,0.12816,0.13066
0.23486,0.23356,0.23495
0.12846,0.12888,0.13058
0.1314,0.12967,0.13242
0.12805,0.12856,0.13024
0.23451,0.23376,0.23492
0.12788,0.12772,0.12995
0.13183,0.12916,0.13142
0.12896,0.1286,0.13072
0.23641,0.23581,0.23665
0.12812,0.12798,0.13041
0.13119,0.12917,0.13243
0.12902,0.12875,0.13061
0.23593,0.23464,0.23583
0.12907,0.12884,0.13109
0.13269,0.12957,0.13286
0.1294,0.1294,0.13053
0.23579,0.23395,0.23495
0.12912,0.12936,0.13157
0.13219,0.12991,0.13242
0.12922,0.1284,0.13075
0.23558,0.23394,0.23453
0.12939,0.12862,0.13049
0.13093,0.12899,0.13149
0.12767,0.12878,0.12998
0.23567,0.23506,0.23498
0.12848,0.12904,0.1304
0.13163,0.1299,0.13238
0.1294,0.12979,0.13141
0.23586,0.23511,0.23547
0.12861,0.1289,0.13121
0.13124,0.12874,0.13195
0.12802,0.12852,0.12974
0.23439,0.23261,0.23374
0.12803,0.12815,0.1303
0.13111,0.12843,0.13096
0.12793,0.12824,0.13001
0.23409,0.23256,0.23316
0.1273,0.12698,0.12935
0.12968,0.12788,0.13002
0.12707,0.1275,0.12921
0.23361,0.23311,0.23384
0.1264,0.12707,0.12907
0.13117,0.12815,0.13159
0.12755,0.12688,0.12894
0.23486,0.23352,0.23373
0.12715,0.12786,0.12979
0.1311,0.12734,0.13136
0.12772,0.12801,0.1296
0.23434,0.23385,0.2334
0.12814,0.12707,0.12857
0.13015,0.12788,0.13095
0.12665,0.12673,0.12903
0.2347,0.23223,0.23351
0.12649,0.12655,0.12865
0.12939,0.12738,0.1301
0.12666,0.127,0.12975
0.23357,0.23212,0.23353
0.12712,0.1257,0.12812
0.12982,0.12797,0.13033
0.12651,0.12658,0.12848
0.23394,0.23154,0.23332
0.13062,0.13042,0.13313
0.13512,0.13213,0.13687
0.13436,0.13414,0.1376
0.24338,0.24107,0.24464
0.13299,0.13297,0.13567
0.13837,0.13513,0.14106
0.13557,0.13511,0.13892
0.24445,0.24088,0.24537
0.13229,0.13138,0.13486
0.13622,0.13242,0.13708
0.13605,0.13542,0.13935
0.24217,0.23778,0.24148
0.13589,0.13547,0.13916
0.13806,0.13445,0.14048
0.13698,0.1356,0.13949
0.24239,0.24023,0.2442
0.13493,0.13462,0.13889
0.13747,0.13461,0.14052
0.13377,0.13351,0.13766
0.24295,0.23865,0.24406
0.13253,0.13208,0.13665
0.13795,0.13363,0.1397
0.13275,0.13273,0.13759
0.24165,0.23878,0.24314
0.13304,0.13259,0.13729
0.13692,0.13316,0.13983
0.13292,0.13226,0.13609
0.24021,0.23784,0.24158
0.13178,0.13166,0.13537
0.13516,0.13215,0.13763
0.1316,0.13137,0.13497
0.23963,0.23662,0.24149
0.1322,0.13174,0.1357
0.13552,0.13223,0.13767
0.13188,0.13125,0.13474
0.2373,0.2359,0.23911
0.13109,0.13046,0.13292
0.13256,0.12978,0.13493
0.12936,0.12925,0.13189
0.2356,0.23373,0.23651
0.12851,0.12832,0.13158
0.13236,0.12956,0.13405
0.12941,0.1295,0.13217
0.2371,0.2351,0.23803
0.12932,0.12944,0.13222
0.13352,0.13057,0.13519
0.13002,0.12968,0.13255
0.23653,0.23427,0.23705
0.13065,0.13053,0.13325
0.13364,0.1299,0.13476
0.13004,0.12988,0.1332
0.23791,0.23468,0.23712
0.12957,0.12997,0.13212
0.13286,0.13025,0.13455
0.12811,0.1276,0.12996
0.23441,0.23291,0.2355
0.12784,0.12788,0.13014
0.13144,0.12845,0.13245
0.12733,0.12749,0.1295
0.23542,0.23463,0.2357
0.12826,0.12849,0.13167
0.13219,0.12903,0.135
0.12855,0.12828,0.13159
0.23482,0.23266,0.23508
0.12855,0.12755,0.13026
0.13094,0.12854,0.13298
0.12916,0.12873,0.13181
0.23589,0.23318,0.23574
0.1278,0.12817,0.13146
0.13136,0.12851,0.1329
0.12793,0.12818,0.1311
0.23533,0.23369,0.23692
0.12895,0.12874,0.13116
0.13119,0.12838,0.13289
0.12804,0.12755,0.13048
0.2345,0.23285,0.23517
0.12747,0.12723,0.12979
0.13048,0.12815,0.13217
0.12758,0.12793,0.12998
0.23426,0.23286,0.235
0.12788,0.1272,0.13014
0.13063,0.12775,0.13187
0.12869,0.12877,0.13124
0.23536,0.23254,0.23454
0.12721,0.12748,0.12932
0.13056,0.12809,0.13196
0.12755,0.12745,0.12957
0.23539,0.23207,0.23458
0.1265,0.12632,0.12924
0.12964,0.12677,0.13096
0.12737,0.12662,0.12873
0.23308,0.23204,0.23344
0.12652,0.12574,0.12874
0.12929,0.1269,0.13019
0.12667,0.12617,0.12927
0.23411,0.23208,0.23373
0.12652,0.12637,0.12908
0.12836,0.12627,0.12936
0.12849,0.12713,0.12962
0.23298,0.23202,0.23311
0.12778,0.1274,0.12941
0.12899,0.12636,0.12972
0.12696,0.12685,0.12881
0.23372,0.23164,0.23289
0.1262,0.12607,0.12848
0.12892,0.12672,0.13012
0.12576,0.12557,0.12838
0.23303,0.23048,0.23252
0.12463,0.12424,0.12665
0.12765,0.12517,0.12804
0.12447,0.12486,0.12768
0.2329,0.2305,0.23189
0.12469,0.1244,0.12716
0.12784,0.12545,0.12912
0.12437,0.12352,0.12648
0.23119,0.23038,0.23138
0.12458,0.12475,0.1273
0.12689,0.1252,0.12891
0.12392,0.12435,0.12679
0.23178,0.22966,0.23147
0.12388,0.1233,0.12681
0.12797,0.12462,0.12785
0.12373,0.12403,0.12637
0.22976,0.22814,0.22956
0.12307,0.12261,0.12504
0.12546,0.12336,0.12635
0.12312,0.12242,0.12583
0.23114,0.22798,0.23019
0.12277,0.12251,0.12516
0.12556,0.12289,0.12559
0.12341,0.12363,0.1263
0.22984,0.22837,0.23045
0.12293,0.12316,0.12542
0.1261,0.12354,0.1274
0.12318,0.123,0.12569
0.23151,0.22851,0.23045
0.12295,0.12281,0.12565
0.12554,0.12318,0.12621
0.12324,0.12359,0.12571
0.22932,0.22736,0.22948
0.12323,0.12306,0.12525
0.12598,0.12354,0.12688
0.12364,0.12275,0.12565
0.23139,0.2287,0.23
0.1224,0.12271,0.12475
0.12711,0.12396,0.12787
0.12299,0.1227,0.12633
0.22916,0.22809,0.22913
0.12218,0.1222,0.12491
0.12612,0.12393,0.12658
0.12241,0.12237,0.12495
0.23028,0.228,0.22943
0.12223,0.12268,0.1254
0.12644,0.12268,0.12648
0.1224,0.12207,0.12507
0.22908,0.22728,0.22818
0.12296,0.12251,0.12517
0.12579,0.12261,0.12565
0.12175,0.12246,0.12455
0.22962,0.22794,0.22831
0.12261,0.1224,0.12439
0.12561,0.12215,0.12597
0.12169,0.12161,0.12354
0.22938,0.22723,0.22896
0.12181,0.12188,0.12416
0.1249,0.12264,0.12529
0.12157,0.12153,0.12398
0.22934,0.2262,0.22891
0.123,0.12144,0.12422
0.13433,0.12287,0.1263
0.12641,0.12138,0.12397
0.22836,0.22631,0.22855
0.12163,0.12128,0.12456
0.1242,0.12186,0.12561
0.1211,0.12138,0.12411
0.22883,0.22705,0.2282
0.12198,0.12205,0.12413
0.12454,0.1212,0.12478
0.12157,0.12174,0.12434
0.22947,0.22714,0.22859
0.12125,0.12144,0.12345
0.12393,0.12193,0.12527
0.12065,0.12089,0.12313
0.2282,0.22632,0.22831
0.12104,0.12152,0.12353
0.12484,0.12189,0.12576
0.1211,0.12118,0.12384
0.22665,0.22609,0.22742
0.12134,0.1208,0.12328
0.12378,0.12223,0.12544
0.12087,0.12108,0.12292
0.22854,0.22568,0.2282
0.12056,0.12091,0.12338
0.12389,0.12127,0.12509
0.12114,0.12108,0.1238
0.22757,0.2256,0.22764
0.12049,0.11993,0.12258
0.12269,0.12103,0.12407
0.1204,0.12056,0.12305
0.22765,0.22547,0.22705
0.12065,0.12071,0.12347
0.12262,0.12061,0.12387
0.12122,0.12093,0.12374
0.22753,0.22543,0.22733
0.12052,0.12041,0.12317
0.12406,0.12136,0.12499
0.11933,0.11995,0.12236
