133,144.43,146.03
3.291,3.2281,3.2222
2.4967,1.9648,2.2754
1.9362,1.7642,2.1055
2.1983,1.8216,2.0032
2.3602,1.7036,2.0618
2.9825,2.2509,2.655
2.2129,1.7503,2.0899
2.1407,1.8773,2.1444
2.1927,1.8061,2.0196
2.2792,1.7563,1.9285
2.2424,1.8701,1.9039
2.5198,2.1295,2.3088
2.0863,1.8223,2.0484
2.3097,1.7248,1.9723
2.0053,1.847,2.005
2.1108,1.8346,1.9898
2.2383,2.0066,1.9331
2.5411,2.2347,2.4273
2.3614,2.0689,2.0701
2.0323,2.1009,1.8877
2.0942,2.0965,2.0981
2.0924,2.1676,2.0288
1.9064,1.9939,2.0649
2.6344,2.5523,2.1958
1.9981,1.91,1.9274
1.9844,1.6733,1.9417
1.9892,1.8493,1.9625
2.0108,1.8397,1.9675
1.9368,1.9844,1.8104
2.3951,2.0313,2.267
2.1957,1.7852,2.0201
1.9595,1.9443,1.9131
2.2978,2.1321,1.9953
2.0347,2.0767,1.9767
2.0508,2.0619,1.9664
2.3974,2.5372,2.3818
2.1538,2.0457,2.0076
2.3246,2.1467,2.0077
2.0317,1.8906,1.9054
2.1334,2.1155,1.8846
2.0278,2.1851,1.6995
2.3875,2.3059,1.8446
2.0316,2.0188,1.6672
2.0817,2.2023,1.7094
2.2896,2.2105,1.5949
1.9007,2.0489,1.8054
2.0122,2.211,1.6552
2.2563,2.3862,2.0425
1.8914,1.9968,1.6308
2.0998,2.1501,1.7472
2.1183,2.0818,1.7094
2.0285,1.9415,1.6568
1.8536,2.1228,1.6433
2.4259,2.2347,1.9451
1.9408,2.1301,1.689
1.9179,2.224,1.72
1.8946,2.0582,1.9504
2.0766,2.0199,2.0045
1.9458,2.0474,1.8662
2.3254,2.4489,2.2513
1.9638,2.2488,1.992
2.0926,2.0793,1.997
1.9263,2.0935,1.9723
1.7953,2.0995,2.0354
2.008,1.7655,1.8087
2.2633,2.4613,2.3619
1.8904,1.9501,1.8184
1.8721,1.9607,1.9361
2.0133,1.9932,1.815
1.769,2.1093,1.7821
1.9023,2.0608,1.6197
2.1667,2.3845,2.0487
1.9306,2.1533,1.6885
1.8885,1.9851,1.79
1.9669,2.2663,1.9104
1.9607,2.0538,2.0459
1.9571,2.1317,1.8534
2.2372,2.2419,2.2731
1.9278,1.9376,2.0964
1.9084,2.2961,2.1536
1.9086,2.2403,1.9792
1.9244,2.1491,1.9362
2.0898,2.0741,2.14
2.2008,2.1358,2.3171
1.809,1.881,2.124
1.9261,1.8858,2.0644
1.8742,1.9944,2.1226
1.9692,1.9832,2.0459
2.0336,1.9787,1.8953
2.1382,2.0955,1.9984
1.9125,1.996,1.7624
2.0459,1.9989,1.7472
2.0033,1.9347,1.8081
1.8721,1.9635,1.8909
1.949,1.9411,1.689
2.3905,2.3287,2.1429
1.9202,1.8505,1.7494
1.8324,2.0729,1.6941
1.9244,2.051,1.4267
2.1418,2.0776,1.4469
1.9784,2.1102,1.6089
2.1069,2.3033,1.7823
2.0437,2.0381,1.7732
2.0185,2.0066,1.5923
1.931,1.9243,1.8018
1.9197,1.6715,1.7351
1.9834,1.6569,1.7773
2.1845,1.9677,2.1117
2.0851,1.6702,1.716
1.8282,1.6471,1.8462
1.9493,1.7106,1.6662
1.9211,1.6384,1.7943
1.8128,1.7186,1.7157
2.2419,1.9273,2.025
2.0753,1.7159,1.9599
2.0188,1.7225,2.0108
1.9473,1.7443,2.0702
1.813,1.6555,1.9708
1.8556,1.7737,1.9963
2.1913,1.8906,2.5707
1.9984,1.7242,1.9137
2.0035,1.8575,2.1234
2.0944,2.0212,1.6119
1.9821,1.9509,1.8802
1.8895,2.0038,1.8715
2.2379,2.2776,2.1925
1.9736,1.9315,1.5843
1.9262,1.9371,1.5328
1.9717,1.8685,1.4287
1.9369,2.1619,1.6439
1.9814,1.8801,1.9472
2.1459,2.0936,2.1961
1.9068,1.8363,1.8268
1.8639,1.7365,1.8644
1.9595,1.8167,1.9615
1.9,1.8118,2.0908
1.8853,1.8276,2.1014
2.2523,2.0288,2.3246
2.0328,1.9807,2.2753
1.9979,2.1077,2.0798
1.991,2.2466,2.1832
1.9898,1.9748,1.9036
1.8815,1.977,2.5303
2.1943,2.3047,2.521
1.8666,2.2239,2.3668
1.9371,2.1433,2.0003
1.9951,2.103,2.0479
1.9375,1.9058,1.9909
1.9915,2.0856,2.2789
2.1464,2.4964,2.0664
1.8466,2.144,1.9687
1.8285,1.9115,2.0675
1.5983,2.0206,2.0844
1.6861,2.0208,2.1549
1.6185,2.0946,2.3244
1.8746,2.466,2.8077
1.6167,1.9956,2.2971
1.7381,1.9247,2.2421
1.7414,2.0817,2.282
1.6401,2.1381,2.336
1.6147,2.0938,2.4013
2.0115,2.512,2.8858
1.5849,2.0263,2.2125
